Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
64,16.23267609491752,12.834838492542858,0.7052115778513449,2.6926260245233165,21,65,16,102,0,16,0,0.1568627450980392,0.6372549019607843
65,16.353345730123692,12.938689808114102,0.7087021724925566,2.705953749517034,24,65,16,105,0,16,0,0.1523809523809524,0.6190476190476191
66,16.64569686291996,13.190465043372733,0.7171235851890468,2.738108234358179,25,65,17,107,0,17,0,0.1588785046728972,0.6074766355140186
67,16.916635955128818,13.424011650384506,0.7248842896639142,2.7677400150803986,21,70,20,111,0,20,0,0.18018018018018017,0.6306306306306306
68,17.573438705967092,13.990986787713226,0.743527756618727,2.838924161635139,27,71,14,112,0,14,0,0.125,0.6339285714285714
69,18.27584731372062,14.598560111488002,0.7632105514067701,2.914076650825849,31,72,12,115,0,12,0,0.10434782608695652,0.6260869565217392
70,18.70655360028022,14.971715980006984,0.7751549777925585,2.9596826424806775,27,79,11,117,0,11,0,0.09401709401709402,0.6752136752136753
71,18.825303822441228,15.074676909457931,0.7784320008078539,2.972194912175442,27,80,11,118,0,11,0,0.09322033898305085,0.6779661016949152
72,19.127433408569026,15.33678356652904,0.7867386464611302,3.0039111955788607,26,83,10,119,0,10,0,0.08403361344537816,0.6974789915966386
73,19.32497949109523,15.508274752841356,0.7921462664300488,3.0245584718238225,21,89,10,120,0,10,0,0.08333333333333333,0.7416666666666667
74,19.49423199215392,15.655274620537831,0.7967647375052261,3.042192634110864,22,89,11,122,0,11,0,0.09016393442622951,0.7295081967213115
75,19.722969181169894,15.854040414980746,0.8029852156241629,3.0659435505649855,22,91,9,122,0,9,0,0.07377049180327869,0.7459016393442623
76,19.553447900784903,15.706720284943312,0.7983774297029707,3.048350186138615,20,93,10,123,0,10,0,0.08130081300813008,0.7560975609756098
77,19.87199260661255,15.983599652129339,0.8070249528172704,3.081368001665941,21,93,10,124,0,10,0,0.08064516129032258,0.75
78,19.881266628602148,15.991663990447277,0.8072760192396901,3.0823266189151806,22,93,11,126,0,11,0,0.0873015873015873,0.7380952380952381
79,19.76702937488496,15.892340747574154,0.804180658498469,3.0705079688123362,23,93,12,128,0,12,0,0.09375,0.7265625
80,20.0477602941274,16.13647246217268,0.8117767198396574,3.0995111121150547,24,93,13,130,0,12,1,0.1,0.7153846153846154
81,20.480429168808776,16.51306647716838,0.8234148982649883,3.1439477933754096,25,96,10,131,0,10,0,0.07633587786259542,0.732824427480916
82,20.823078815040322,16.811587728459404,0.8325736217432099,3.1789174648377103,20,101,12,133,0,12,0,0.09022556390977443,0.7593984962406015
83,20.74834358360282,16.746456563009453,0.8305803250288118,3.1713066955645544,18,103,15,136,0,15,0,0.11029411764705882,0.7573529411764706
84,21.010429689615297,16.97491289385154,0.8375600896868163,3.1979567060769347,18,103,20,141,0,20,0,0.14184397163120568,0.7304964539007093
85,20.90576265906833,16.883659424800918,0.8347761429611599,3.1873270913062464,21,103,19,143,0,19,0,0.13286713286713286,0.7202797202797203
86,21.22718791580923,17.16396315868208,0.8433107986490307,3.2199139584781165,23,103,20,146,0,20,0,0.136986301369863,0.7054794520547946
87,21.583417661939357,17.474860381426943,0.8527194355780472,3.2558378449343617,26,105,17,148,0,17,0,0.11486486486486487,0.7094594594594594
88,21.792273650261816,17.657254116769714,0.8582116012908131,3.276807932201286,27,107,15,149,0,15,0,0.10067114093959731,0.7181208053691275
89,22.014715536041965,17.851605196259797,0.8640417686340337,3.2990685711481285,27,107,17,151,0,17,0,0.11258278145695365,0.7086092715231788
90,22.310486296278977,18.11017097965652,0.8717635562801344,3.328551760342331,30,108,13,151,0,13,0,0.08609271523178808,0.7152317880794702
91,22.675198514862576,18.42923164152349,0.8812384076741514,3.3647284656649425,30,111,11,152,0,11,0,0.07236842105263158,0.7302631578947368
92,22.63194509802293,18.391379456676013,0.8801173972606803,3.360448244086233,27,114,15,156,0,15,0,0.09615384615384616,0.7307692307692307
93,22.839619167959963,18.57315166833822,0.8854932546384764,3.3809742449832725,29,114,15,158,0,15,0,0.0949367088607595,0.7215189873417721
94,22.90383109023605,18.62937075825443,0.8871521443735424,3.387308187608071,29,115,15,159,0,15,0,0.09433962264150944,0.7232704402515723
95,22.915266194673194,18.63938325253942,0.8874474030843686,3.3884355390494076,29,115,16,160,0,16,0,0.1,0.71875
96,23.052910335544468,18.75992198157776,0.8909975828987511,3.4019907710679584,31,115,15,161,0,15,0,0.09316770186335403,0.7142857142857143
97,23.11730276192198,18.81632387950604,0.892655994463685,3.408322887952252,30,116,17,163,0,17,0,0.10429447852760736,0.7116564417177914
98,23.181022041657407,18.87214346220985,0.894295554224965,3.414583025222594,32,116,18,166,0,18,0,0.10843373493975904,0.6987951807228916
99,23.43184980062103,19.091944502231843,0.9007350619298321,3.439170236459359,33,116,20,169,0,20,0,0.11834319526627218,0.6863905325443787
0,1.2071067811865475,0.6062471926484481,0.12470670705507725,0.47615288148302226,0,0,9,9,0,7,2,1,0
1,1.7347941620989422,0.9695949674607397,0.15881492718906087,0.6063842674491414,0,0,16,16,0,13,3,1,0
2,2.491604601327368,1.5175231225029506,0.20216785409563376,0.7719136247287834,0,0,29,29,0,25,4,1,0
3,3.2420972034907565,2.0811123407375813,0.24095912245820628,0.9200257402949694,0,0,46,46,0,41,5,1,0
4,4.0795722680501445,2.7264024881711695,0.2808465580880893,1.0723232217908865,0,0,69,69,0,62,7,1,0
5,5.022759927285231,3.4683311896218973,0.32261728517540894,1.2318114524879251,0,0,101,101,0,93,8,1,0
6,6.071938754016419,4.307956854460245,0.3661094508512815,1.397872448704893,1,0,137,138,0,128,9,0.9927536231884058,0
7,6.915188689255167,4.991453779368686,0.3992657360141752,1.524469173872305,1,1,176,178,0,168,8,0.9887640449438202,0.0056179775280898875
8,7.788300068054232,5.705867310803296,0.4322030250898174,1.6502297321611212,7,2,215,224,0,208,7,0.9598214285714286,0.008928571428571428
9,8.815115467254687,6.553452571336278,0.46940173311514094,1.7922611628032654,12,9,256,277,0,250,6,0.924187725631769,0.032490974729241874
10,9.778698648899464,7.355085808759627,0.5030139856893995,1.9205988544504338,15,21,303,339,0,299,4,0.8938053097345132,0.061946902654867256
11,10.758107026383952,8.175253508437422,0.5360639376870151,2.0467895802595124,27,36,344,407,0,342,2,0.8452088452088452,0.08845208845208845
12,11.76930944750582,9.02704168978389,0.5691499119800236,2.1731178457419076,34,63,386,483,0,386,0,0.7991718426501035,0.13043478260869565
13,12.718393298299096,9.830613746891387,0.5993504729336759,2.2884290784740355,34,97,425,556,0,425,0,0.7643884892086331,0.17446043165467626
14,13.680099513608566,10.648521788779743,0.6291953768512661,2.4023823479775612,37,131,474,642,0,474,0,0.7383177570093458,0.20404984423676012
15,14.579184520180194,11.41619302130791,0.6564699337282088,2.506521565144069,46,168,512,726,0,512,0,0.7052341597796143,0.23140495867768596
16,15.511710335224338,12.215241352589398,0.6841728077166862,2.612296174918256,57,214,550,821,0,550,0,0.6699147381242387,0.26065773447015833
17,16.552083213542787,13.109818140667596,0.7144323736156055,2.727832699259585,57,271,598,926,0,598,0,0.6457883369330454,0.29265658747300216
18,17.566336160673103,13.98484957203611,0.74332740518881,2.838159183448185,76,328,631,1035,0,631,0,0.6096618357487923,0.3169082125603865
19,18.58891420454558,14.869751156397566,0.7719017647099673,2.947261283438057,63,404,685,1152,0,685,0,0.5946180555555556,0.3506944444444444
20,19.50551916199586,15.665080094545456,0.7970722592821565,3.043366808168234,87,467,715,1269,0,715,0,0.5634357762017337,0.3680063041765169
21,20.498805900284523,16.52907033323406,0.8239073818406633,3.1458281852098047,73,554,769,1396,0,769,0,0.5508595988538681,0.3968481375358166
22,21.451041570370144,17.359300663607193,0.8492292447998574,3.2425116619630914,90,626,808,1524,0,808,0,0.5301837270341208,0.410761154855643
23,22.42825481121047,18.21317123069427,0.8748286676543071,3.3402549128618992,100,714,851,1665,0,851,0,0.5111111111111111,0.42882882882882883
24,23.368891410890058,19.036763445634357,0.8991208984492979,3.4330070668064114,103,811,893,1807,0,893,0,0.49418926397343665,0.44881018262313227
25,24.410155822175145,19.950278588761403,0.9256348975009633,3.534242335912768,120,910,930,1960,0,930,0,0.4744897959183674,0.4642857142857143
26,25.438792859347334,20.85448752704223,0.9514595972708647,3.6328457350342114,113,1024,987,2124,0,987,0,0.4646892655367232,0.4821092278719397
27,26.483188503906398,21.774253267742093,0.9773261810907041,3.731609055073596,134,1130,1036,2300,0,1036,0,0.4504347826086956,0.49130434782608695
28,27.4871717474007,22.659964921299512,1.0018731148511888,3.825333711249993,126,1256,1093,2475,0,1093,0,0.44161616161616163,0.5074747474747475
29,28.472339266848028,23.530469424433008,1.0256710993691545,3.916198743045862,152,1370,1134,2656,0,1134,0,0.4269578313253012,0.5158132530120482
30,29.58119560335311,24.511836949142285,1.052131041439985,4.017227612770853,145,1507,1199,2851,0,1199,0,0.4205541915117503,0.5285864608909154
31,30.608003863344408,25.422003519030937,1.0763396941027936,4.109660650210668,153,1639,1248,3040,0,1248,0,0.4105263157894737,0.5391447368421053
32,31.658668543858553,26.354658958630186,1.1008321780662629,4.203177407162092,169,1776,1304,3249,0,1304,0,0.4013542628501077,0.5466297322253001
33,32.6213473341048,27.21035233522924,1.1230366978798256,4.287958300995696,193,1927,1343,3463,0,1343,0,0.3878140340745019,0.556453941669073
34,33.66551984537101,28.139665673893145,1.1468753940803087,4.378978777397545,195,2093,1396,3684,0,1396,0,0.3789359391965255,0.5681324647122693
35,34.67390892398761,29.03825383582688,1.1696642635805328,4.465990824580218,212,2248,1437,3897,0,1437,0,0.3687451886066205,0.5768539902489094
36,35.58582580793322,29.85178778272357,1.190083363722763,4.543954661486914,251,2407,1450,4108,0,1450,0,0.35296981499513147,0.5859298928919182
37,36.28821035865411,30.478967003550327,1.205692017097011,4.603551338006768,240,2588,1457,4285,0,1457,0,0.3400233372228705,0.6039673278879814
38,36.97591336650811,31.093505370124902,1.22087713132482,4.6615308650584035,306,2726,1404,4436,0,1404,0,0.31650135256988277,0.6145175834084761
39,37.46196905842332,31.528123069554272,1.2315529410860369,4.702293047783047,348,2885,1327,4560,0,1327,0,0.29100877192982455,0.6326754385964912
