Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
19,12.434434606005537,9.589799504593508,0.590395964444008,2.2542391369680304,0,0,545,545,0,2,543,1,0
20,13.1729299002753,10.216750474536259,0.6135466732665937,2.3426327524724484,0,0,601,601,0,2,599,1,0
21,13.834377923006462,10.780050253221043,0.6339170635403704,2.4204106062450492,0,0,661,661,0,2,659,1,0
22,14.521183925494512,11.366586917357104,0.6547276809341782,2.4998693272032253,0,0,720,720,0,2,718,1,0
23,14.992390109898508,11.769913410720736,0.6688159186972727,2.5536607804804965,0,0,766,766,0,2,764,1,0
24,15.603987675153581,12.294458083075952,0.6868835002425271,2.622646091835102,0,0,827,827,0,2,825,1,0
25,16.075340152121058,12.699493967135625,0.7006473214120728,2.6751988635733666,0,0,878,878,0,2,876,1,0
26,16.5439537830342,13.102815897414,0.7141984290909892,2.726939456529232,0,0,933,933,0,2,931,1,0
27,17.070267048037593,13.556528743037134,0.7292664406604755,2.7844718643399973,0,0,990,990,0,2,988,1,0
28,17.542855999387914,13.964561600904466,0.7426648751569429,2.8356295233265087,0,0,1045,1045,0,2,1043,1,0
29,18.048967798185537,14.402177565030357,0.7568809917869229,2.889909241368251,0,0,1108,1108,0,2,1106,1,0
30,18.50497212278423,14.797013950869141,0.7695762243597376,2.9383819475553614,0,0,1159,1159,0,2,1157,1,0
31,18.990583069840433,15.218035404616872,0.7829815908954562,2.989566074328105,0,0,1215,1215,0,2,1213,1,0
32,19.42973923593696,15.599253486671982,0.7950064762625428,3.0354792730024363,1,0,1272,1273,0,2,1270,0.9992144540455616,0
33,19.962517630604644,16.062324814077442,0.8094739807886685,3.0907188357385524,4,1,1337,1342,0,0,1337,0.996274217585693,7.451564828614009E-4
34,20.407239122425523,16.44933406731973,0.8214519925691257,3.1364530625366625,3,5,1391,1399,0,0,1391,0.9942816297355254,0.0035739814152966403
35,20.850769172739625,16.83572257547345,0.8333115579231681,3.181735039343006,3,8,1442,1453,0,0,1442,0.9924294562973159,0.0055058499655884375
36,21.244573494125778,17.179130453755093,0.8437711970580636,3.2216718433126075,13,11,1482,1506,0,0,1482,0.9840637450199203,0.0073041168658698535
37,21.66447676868158,17.54563913077778,0.8548530946592776,3.263984543244514,7,24,1531,1562,0,0,1531,0.9801536491677336,0.015364916773367477
38,22.055359118931808,17.887126396394113,0.8651049046776358,3.303127817860064,23,31,1571,1625,0,0,1571,0.9667692307692307,0.019076923076923078
39,22.467758279612323,18.247726726674617,0.8758556053266967,3.3441759476110224,14,54,1617,1685,0,0,1617,0.9596439169139466,0.032047477744807124
40,22.93889819265797,18.660076007717233,0.8880574346103423,3.3907647503304004,20,68,1665,1753,0,0,1665,0.9498003422703936,0.0387906446092413
41,23.33521950406828,19.00725394029049,0.8982570038029365,3.429708559974849,26,88,1700,1814,0,0,1700,0.9371554575523704,0.04851157662624035
42,23.67072561368088,19.3013747838569,0.9068463986427129,3.462504431181267,29,114,1718,1861,0,0,1718,0.92315959161741,0.06125738850080602
43,24.08119123018628,19.66147370005735,0.9172998647437373,3.502417665385176,25,143,1758,1926,0,0,1758,0.9127725856697819,0.07424714434060228
44,24.42831979464383,19.966230393351886,0.9260940266832336,3.5359953746087114,34,168,1777,1979,0,0,1777,0.8979282465891865,0.08489135927235977
45,24.786465583961625,20.280869333668136,0.9351237500609099,3.570472500232565,35,202,1798,2035,0,0,1798,0.8835380835380835,0.09926289926289926
46,25.06187354463512,20.52296367265506,0.942037897958124,3.5968719740219286,33,237,1810,2080,0,0,1810,0.8701923076923077,0.11394230769230769
47,25.34613130696728,20.772965055401865,0.9491477125890465,3.624018538976361,42,270,1820,2132,0,0,1820,0.8536585365853658,0.12664165103189493
48,25.654197869118356,21.044050273997676,0.9568230857797593,3.6533245093409,40,312,1830,2182,0,0,1830,0.8386801099908341,0.14298808432630614
49,26.03200795891851,21.376708224788995,0.9661942844419705,3.6891054496875237,27,352,1858,2237,0,0,1858,0.8305766651765758,0.15735359856951275
50,26.390139914539606,21.692241032283924,0.9750356170719325,3.7228632651837428,38,379,1879,2296,0,0,1879,0.8183797909407665,0.16506968641114983
51,26.76671665653629,22.024231968447722,0.9842892748863071,3.758195413202262,40,417,1902,2359,0,0,1902,0.8062738448495125,0.1767698177193726
52,27.069552034970574,22.291363863796143,0.9916994317531843,3.7864887394212503,59,457,1896,2412,0,0,1896,0.7860696517412935,0.189469320066335
53,27.354646493716928,22.54296792876155,0.9986502681982898,3.8130282967571043,52,516,1891,2459,0,0,1891,0.7690117934119561,0.20984139894265963
54,27.57067028860945,22.733692578839147,1.0039010341032706,3.8330766756670327,60,568,1871,2499,0,0,1871,0.7486994797919168,0.2272909163665466
55,27.814439116451826,22.948992176181164,1.0098097423203234,3.855637197950326,44,628,1868,2540,0,0,1868,0.7354330708661417,0.247244094488189
56,28.043432728457514,23.151317791727752,1.0153446095099496,3.8767703272198104,65,672,1849,2586,0,0,1849,0.7150038669760247,0.25986078886310904
57,28.343921795007304,23.416922535945297,1.0225847518807936,3.904414507181211,43,737,1858,2638,0,0,1858,0.7043214556482184,0.2793783169067475
58,28.58089426679507,23.626471320119563,1.028276460630771,3.926146486044762,49,780,1857,2686,0,0,1857,0.6913626209977662,0.2903946388682055
59,28.863339339396454,23.876329177948364,1.0350398448288514,3.9519703166192475,62,829,1847,2738,0,0,1847,0.6745799853907962,0.30277574872169466
60,29.09395797141809,24.080418855455548,1.0405458542563748,3.9729932617061565,53,891,1838,2782,0,0,1838,0.6606757728253055,0.32027318475916605
61,29.361652699430223,24.317407362697157,1.0469188434729007,3.997326493260167,62,944,1829,2835,0,0,1829,0.6451499118165784,0.33298059964726634
62,29.584076523701434,24.514388737392576,1.0521993518754185,4.017488434433417,45,1006,1826,2877,0,0,1826,0.6346889120611748,0.3496697949252694
63,29.780599611705803,24.68848510129182,1.0568539549915805,4.035260555422399,53,1051,1819,2923,0,0,1819,0.6223058501539515,0.3595620937393089
64,29.998733615593462,24.88178388281272,1.0620084351054375,4.054941297675307,47,1104,1814,2965,0,0,1814,0.6118043844856661,0.3723440134907251
65,30.28877120876437,25.13889282974882,1.0688426824371906,4.081035696578364,73,1151,1790,3014,0,0,1790,0.5938951559389516,0.3818845388188454
66,30.468735267792574,25.29847799100708,1.0730722649932172,4.097185011792282,61,1224,1763,3048,0,0,1763,0.5784120734908137,0.4015748031496063
67,30.674091586976502,25.480628973603935,1.077888466926371,4.115574146446143,51,1285,1756,3092,0,0,1756,0.5679172056921087,0.4155886157826649
68,30.8312289868902,25.62004475080312,1.081566539565243,4.12961769652184,48,1336,1742,3126,0,0,1742,0.5572616762635957,0.4273832373640435
69,31.07970588343204,25.840560261826116,1.087369845993681,4.151775775612238,52,1384,1732,3168,0,0,1732,0.5467171717171717,0.43686868686868685
70,31.19829425846787,25.945830035369898,1.0901340840391964,4.1623301390587475,57,1436,1702,3195,0,0,1702,0.5327073552425665,0.449452269170579
71,31.373155466260442,26.10108341035829,1.0942036342438393,4.177868421658293,56,1493,1677,3226,0,0,1677,0.5198388096714197,0.46280223186608804
72,31.538809573812067,26.24819568665192,1.0980519388445644,4.19256194831561,63,1549,1649,3261,0,0,1649,0.5056731064090769,0.4750076663600123
73,31.70037542060478,26.39170855104184,1.1017987842489116,4.206868085314025,64,1612,1618,3294,0,0,1618,0.4911961141469338,0.4893746205221615
74,31.864816176407476,26.537806554526824,1.105605770579011,4.221403851301679,47,1676,1600,3323,0,0,1600,0.48149262714414687,0.5043635269334938
75,31.997299659970896,26.655534941656732,1.1086681490840604,4.23309656923005,74,1723,1559,3356,0,0,1559,0.46454112038140644,0.5134088200238379
76,32.07761189060632,26.726912464718797,1.1105225223540154,4.240176903533512,53,1797,1527,3377,0,0,1527,0.4521764880071069,0.53212910867634
77,32.21287850340451,26.847147549856015,1.113642273377984,4.252088680170488,51,1850,1497,3398,0,0,1497,0.4405532666274279,0.544437904649794
78,32.37444060441824,26.99078357556126,1.1173627795740921,4.266294249282893,30,1901,1500,3431,0,0,1500,0.4371903235208394,0.5540658700087439
