Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
0,1.2071067811865475,0.6062471926484483,0.12470670705507728,0.4761528814830222,0,0,9,9,0,7,2,1,0
1,1.520122668339851,0.819428838578053,0.14542702127131657,0.5552668084904814,0,0,12,12,0,9,3,1,0
2,1.7347941620989422,0.9695949674607399,0.15881492718906087,0.6063842674491416,0,0,16,16,0,10,6,1,0
3,2.2452748926202233,1.3365016120570128,0.18861332238104367,0.7201599581821667,0,0,24,24,0,12,12,1,0
4,2.6846849677531424,1.660909409379101,0.21248171966253718,0.8112938387115055,0,0,33,33,0,13,20,1,0
5,3.288547496686113,2.1164998097420797,0.24325518030913876,0.9287925066348937,0,0,44,44,0,14,30,1,0
6,3.8788269838966345,2.570420136139588,0.27155613821372665,1.03685070954332,4,0,56,60,0,13,43,0.9333333333333333,0
7,4.463464042628891,3.0266830856265026,0.2981998212646467,1.138581135737742,1,4,70,75,0,13,57,0.9333333333333333,0.05333333333333334
8,4.887481876847863,3.3610902455459426,0.31679826310039855,1.2095933682015216,1,5,88,94,0,15,73,0.9361702127659575,0.05319148936170213
9,5.477469413716637,3.830587309400361,0.3418057197637555,1.3050763845525208,5,6,110,121,0,15,95,0.9090909090909091,0.049586776859504134
10,6.158103652705234,4.377472914923353,0.3695648701056739,1.4110658676762093,5,11,128,144,0,14,114,0.8888888888888888,0.0763888888888889
11,6.7480960136556245,4.85547624628959,0.3928078762457811,1.499811891120255,9,16,147,172,0,12,135,0.8546511627906976,0.09302325581395349
12,7.471411198875121,5.445855007120797,0.4203984548924067,1.6051577368619163,9,25,174,208,0,11,163,0.8365384615384616,0.1201923076923077
13,7.855090106386041,5.760768770654259,0.43467046590659614,1.6596508698251848,8,34,199,241,0,11,188,0.8257261410788381,0.14107883817427386
14,8.641046357001889,6.409255848366557,0.463201803679031,1.7685887049562998,19,42,216,277,0,6,210,0.779783393501805,0.15162454873646208
15,9.039704293075465,6.739788057750227,0.4773411054448606,1.8225751298803772,26,61,224,311,0,5,219,0.7202572347266881,0.19614147909967847
16,9.945826978000607,7.494677464843823,0.5087291442400872,1.9424203689166968,21,85,245,351,0,5,240,0.698005698005698,0.24216524216524216
17,10.76009234786608,8.17692107656639,0.5361298864961601,2.0470413848035207,22,104,278,404,0,5,273,0.6881188118811881,0.25742574257425743
18,11.285173453857082,8.618633908992784,0.5534327357265532,2.113106809137748,38,125,284,447,0,3,281,0.6353467561521253,0.2796420581655481
19,11.88715571196561,9.126612790466725,0.5729428704997699,2.1876000509991202,27,160,307,494,0,2,305,0.6214574898785425,0.32388663967611336
20,12.538086718244703,9.677665116766786,0.5936724078539055,2.2667491936240025,37,183,324,544,0,2,322,0.5955882352941176,0.33639705882352944
21,13.08798759038128,10.144529978813146,0.6109062967405561,2.3325513148275765,39,214,341,594,0,0,341,0.5740740740740741,0.3602693602693603
22,13.733565084102556,10.69409367221416,0.6308336892598546,2.408637722628536,44,244,362,650,0,0,362,0.556923076923077,0.37538461538461537
23,14.30546702813307,11.1821895939777,0.6482273919945103,2.4750500421608588,61,279,360,700,0,0,360,0.5142857142857142,0.3985714285714286
24,14.82846756527075,11.629522977275771,0.6639318956216014,2.5350126923733867,49,328,373,750,0,0,373,0.49733333333333335,0.43733333333333335
25,15.287708519555395,12.023052223148847,0.6775701747258867,2.5870861216806578,62,358,380,800,0,0,380,0.475,0.4475
26,15.77524302381452,12.441542561829976,0.6919000958835865,2.6418003661009655,73,392,385,850,0,0,385,0.45294117647058824,0.4611764705882353
27,16.4319487247117,13.006359764730892,0.7109712935809233,2.7146176663998887,69,442,405,916,0,0,405,0.4421397379912664,0.48253275109170307
28,16.988633683466155,13.48610658314922,0.7269395868582315,2.775587513458704,88,479,404,971,0,0,404,0.4160659114315139,0.4933058702368692
29,17.474833335058523,13.905794848366542,0.7407438368606001,2.828294649831382,75,539,413,1027,0,0,413,0.4021421616358325,0.5248296007789679
30,17.937407962909788,14.305660347252548,0.7537589390986702,2.877988676558559,90,570,424,1084,0,0,424,0.39114391143911437,0.525830258302583
31,18.53476731717201,14.822830045026961,0.7704020753508595,2.94153519679419,106,602,445,1153,0,0,445,0.38594969644405897,0.5221162185602776
32,18.959222713591053,15.190829424036814,0.7821193619829555,2.9862739275712835,105,652,452,1209,0,0,452,0.3738626964433416,0.5392886683209264
33,19.44367998878035,15.611362220711825,0.7953867065802596,3.036931061488264,118,694,456,1268,0,0,456,0.35962145110410093,0.5473186119873817
0,1.2071067811865475,0.6062471926484483,0.12470670705507725,0.47615288148302226,0,0,9,9,0,7,2,1,0
1,1.58470201226858,0.8643010639128433,0.14951717796062458,0.5708837703951121,0,0,14,14,0,10,4,1,0
2,1.9156095835645373,1.098123182269199,0.16966698894808907,0.6478194123472492,0,0,19,19,0,12,7,1,0
3,2.2215987702562705,1.319225365292373,0.18728504631326173,0.7150883586506356,0,0,25,25,0,14,11,1,0
4,2.734548668843022,1.698135376229133,0.21510464563684467,0.8213086469770433,0,0,34,34,0,15,19,1,0
5,3.1739467616737063,2.0292890772938943,0.23757046279581007,0.907087221584002,0,0,45,45,0,16,29,1,0
