Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
19,9.477480165266897,7.103896967230061,0.49263047506425006,1.880952722972591,22,59,41,122,0,0,41,0.3360655737704918,0.48360655737704916
20,10.430685150799858,7.900507041832546,0.5251313056347261,2.0050468033325908,24,68,49,141,0,0,49,0.3475177304964539,0.48226950354609927
21,11.02916891580413,8.403110424790196,0.545031007568929,2.0810274834450015,29,80,47,156,0,0,47,0.30128205128205127,0.5128205128205128
22,11.720240750400349,8.985600354977832,0.5675668745216546,2.1670735209008627,34,89,47,170,0,0,47,0.27647058823529413,0.5235294117647059
23,12.309614206549579,9.484047936348436,0.5864382824945773,2.2391279877065675,39,99,49,187,0,0,49,0.2620320855614973,0.5294117647058824
24,12.832504682389818,9.927477789270979,0.6029301098925905,2.302096783226254,41,111,50,202,0,0,50,0.24752475247524752,0.5495049504950495
25,13.713447694714826,10.676945221455025,0.630217494450148,2.406284978809656,54,116,44,214,0,0,44,0.205607476635514,0.5420560747663551
26,14.265941857867622,11.1484200316293,0.6470328318607829,2.4704889943775346,49,135,42,226,0,0,42,0.18584070796460178,0.5973451327433629
27,14.820868854609039,11.623017206293255,0.6637050590844085,2.5341465892313777,50,143,52,245,0,0,52,0.21224489795918366,0.5836734693877551
28,15.506681039188214,12.210924628498118,0.6840249154262471,2.6117314952638533,54,155,54,263,0,0,54,0.20532319391634982,0.5893536121673004
29,16.493836512885924,13.059651726478506,0.7127553330279537,2.721429453379459,50,173,63,286,0,0,63,0.2202797202797203,0.6048951048951049
30,16.857918727320985,13.373380980574376,0.723205947437977,2.7613317993086395,52,190,69,311,0,0,69,0.22186495176848875,0.6109324758842444
31,17.495799630029396,13.923906960341318,0.7413362144635626,2.830556455224511,68,194,71,333,0,0,71,0.2132132132132132,0.5825825825825826
32,18.080496343031935,14.42946045468332,0.7577621655063163,2.8932737228422987,73,206,79,358,0,0,79,0.2206703910614525,0.5754189944134078
33,18.74501437660862,15.005059277904053,0.7762170959575516,2.9637380027470157,73,225,89,387,0,0,89,0.22997416020671835,0.5813953488372093
34,19.87203989215848,15.983640769372144,0.8070262330311232,3.081372889755198,83,238,100,421,0,0,100,0.2375296912114014,0.5653206650831354
35,20.526663624178155,16.553332310623738,0.8246536688509147,3.148677644703491,91,265,98,454,0,0,98,0.21585903083700442,0.5837004405286343
36,20.900804268276957,16.879337029241874,0.8346441439506772,3.1868230950844043,92,287,115,494,0,0,115,0.23279352226720648,0.5809716599190283
37,21.415772227977385,17.328517586229747,0.8482981331929077,3.2389565085547374,102,292,143,537,0,0,143,0.26629422718808193,0.5437616387337058
38,22.387341099397297,18.177385193503557,0.8737644332986968,3.336191472595025,107,314,167,588,0,0,167,0.28401360544217685,0.5340136054421769
39,23.215040038964847,18.901946989240972,0.8951702556030692,3.4179227941208077,126,345,161,632,0,0,161,0.254746835443038,0.5458860759493671
40,23.896960356848293,19.499813420795775,0.91261540182222,3.4845315342302943,132,376,176,684,0,0,176,0.2573099415204678,0.5497076023391813
41,24.867592045048255,20.352169895390144,0.9371630876648892,3.5782590619932133,138,407,189,734,0,0,189,0.2574931880108992,0.5544959128065395
42,25.88997429198241,21.251623231914998,0.962676635108333,3.675674424959091,150,445,193,788,0,0,193,0.24492385786802032,0.5647208121827412
43,26.360423185022885,21.66605169101765,0.9743035176237284,3.7200679763815074,153,491,203,847,0,0,203,0.2396694214876033,0.5796930342384888
44,26.696512124387485,21.96232355109604,0.9825674397397327,3.751621133551706,163,514,235,912,0,0,235,0.2576754385964912,0.5635964912280702
45,27.19291996971678,22.400225257260573,0.9947102233399706,3.7979844891162515,180,533,265,978,0,0,265,0.27096114519427406,0.5449897750511248
46,28.174171036573863,23.26686321660639,1.0184978494272146,3.888809970540274,189,562,305,1056,0,0,305,0.28882575757575757,0.5321969696969697
47,29.031716175152862,24.025330046085003,1.039061272070685,3.967324856997162,206,611,320,1137,0,0,320,0.28144239226033424,0.5373790677220757
48,29.813180720683487,24.717352909143422,1.0576246401309546,4.0382031714091005,218,661,345,1224,0,0,345,0.2818627450980392,0.5400326797385621
49,30.6488306880621,25.45821976570948,1.0772966065260154,4.113314315826604,238,711,365,1314,0,0,365,0.2777777777777778,0.541095890410959
50,31.45569501248678,26.174380153436402,1.0961219518783831,4.185192907172007,251,767,397,1415,0,0,397,0.280565371024735,0.5420494699646643
51,32.235914981810446,26.867626193775976,1.1141731446863996,4.254115643348071,261,831,426,1518,0,0,426,0.28063241106719367,0.5474308300395256
52,32.819917364611186,27.386986334969635,1.1275894589822049,4.3053415706593245,284,884,452,1620,0,0,452,0.27901234567901234,0.5456790123456791
53,33.84332795304117,28.298033935257934,1.1509100791625517,4.394383938620654,293,940,477,1710,0,0,477,0.2789473684210526,0.5497076023391813
54,33.777678645516666,28.23955812458083,1.1494212401942334,4.3886992807416165,313,1021,456,1790,0,0,456,0.2547486033519553,0.570391061452514
55,33.528008789966314,28.017212245772292,1.1437502261534749,4.367046318040539,313,1039,513,1865,0,0,513,0.27506702412868633,0.5571045576407506
56,33.48393998172665,27.977973378762872,1.142747785520786,4.363218817442999,317,1052,563,1932,0,0,563,0.291407867494824,0.5445134575569358
57,33.790239242213566,28.250745866173627,1.14970617238564,4.3897872036542624,340,1070,582,1992,0,0,582,0.2921686746987952,0.5371485943775101
58,33.85520388374767,28.30861267918183,1.1511793066080085,4.395411897957851,363,1097,589,2049,0,0,589,0.2874572962420693,0.5353831137140068
59,34.110796091889156,28.536323646110205,1.156965979312612,4.417506466466338,387,1123,596,2106,0,0,596,0.28300094966761635,0.5332383665716999
60,34.405442228885285,28.798914610591744,1.1636189396458336,4.4429086786477265,397,1164,602,2163,0,0,602,0.2783171521035599,0.5381414701803051
