Iteration, Rt, Rn, delta p, delta n, nNT, nNe, nPT, nT, nI, nonmut, mut , GF , NF 
42,23.618386316350204,19.255478694507907,0.905509129061614,3.457398492780706,246,1116,488,1850,0,0,488,0.2637837837837838,0.6032432432432432
43,24.0619181992272,19.64455915483635,0.9168103677037609,3.5005486766870892,248,1172,495,1915,0,0,495,0.2584856396866841,0.6120104438642298
44,24.407816712833775,19.948224396544738,0.9255757637581006,3.5340165525309293,270,1199,501,1970,0,0,501,0.25431472081218276,0.6086294416243655
45,24.82719301648612,20.316662590846484,0.9361478241893616,3.5743826014502873,279,1240,515,2034,0,0,515,0.25319567354965583,0.6096361848574238
46,25.132605644248155,20.585159677289212,0.943809540312232,3.6036364266467036,292,1293,502,2087,0,0,502,0.24053665548634404,0.6195495927168184
47,25.440204337240594,20.855729432271904,0.9514947915972753,3.632980113371416,321,1317,495,2133,0,0,495,0.2320675105485232,0.6174402250351617
48,25.721093601628187,21.10293522332008,0.9584857011582829,3.6596726771498087,319,1360,504,2183,0,0,504,0.23087494273934953,0.6229958772331654
49,26.21838729813862,21.540893870064412,0.9708005228078556,3.706692905266358,343,1402,509,2254,0,0,509,0.22582076308784382,0.6220053238686779
50,26.480497486680793,21.771881246356557,0.9772599744069171,3.7313562659173183,341,1463,493,2297,0,0,493,0.21462777535916414,0.6369177187636047
51,26.710635954983378,21.97477777574829,0.9829139617280376,3.752944217507052,384,1480,470,2334,0,0,470,0.20137103684661525,0.6341045415595544
52,26.93003400525441,22.168278007694568,0.9882889806256282,3.7734670169342173,402,1513,461,2376,0,0,461,0.19402356902356901,0.6367845117845118
53,27.14322747481964,22.356373340300493,0.9934980279190675,3.7933561066000756,399,1548,475,2422,0,0,475,0.19611890999174236,0.639141205615194
54,27.357477917159233,22.545467326601553,0.9987191791723482,3.8132914113853333,417,1565,485,2467,0,0,485,0.19659505472233482,0.6343737332792866
55,27.63013695463567,22.786206551211386,1.0053440459937182,3.838586357430558,463,1596,454,2513,0,0,454,0.18066056506167927,0.6350974930362117
56,27.868584193433186,22.99682507358266,1.011119817327468,3.8606393025230594,477,1616,467,2560,0,0,467,0.182421875,0.63125
57,28.16228364536126,23.256356266856127,1.0182113427086124,3.88771603579652,474,1648,488,2610,0,0,488,0.18697318007662836,0.6314176245210728
58,28.439192111494297,23.5011585240117,1.0248748955152531,3.9131586919673302,486,1692,473,2651,0,0,473,0.17842323651452283,0.6382497170878914
59,28.67650219763195,23.711036479452694,1.0305683566032393,3.934897361576004,483,1740,474,2697,0,0,474,0.1757508342602892,0.6451612903225806
60,28.929436630854905,23.93481584196659,1.0366194090145557,3.958001379873759,503,1763,481,2747,0,0,481,0.17510010921004732,0.6417910447761194
61,29.164923165500053,24.143234767688945,1.0422372146400416,3.9794511831710677,527,1787,472,2786,0,0,472,0.16941852117731515,0.6414213926776741
62,29.384836003363457,24.33793580043052,1.0474698534389126,3.999430349494029,530,1827,465,2822,0,0,465,0.16477675407512402,0.6474131821403261
63,29.5172858305008,24.45523132847802,1.0506150853254848,4.011439416697305,541,1866,447,2854,0,0,447,0.15662228451296425,0.6538192011212334
64,29.704098019536033,24.620707798253385,1.0550432534737562,4.028346967808887,556,1884,446,2886,0,0,446,0.15453915453915454,0.6528066528066528
65,29.931247256064683,24.82197460101933,1.0604150793490354,4.048857575696317,571,1901,457,2929,0,0,457,0.15602594742232845,0.6490269716626835
66,30.20996575378909,25.069023903212496,1.0669879312517447,4.0739539193248415,589,1933,456,2978,0,0,456,0.15312290127602418,0.6490933512424446
67,30.422377645585957,25.257366000667783,1.071983548945283,4.0930280959728975,588,1977,450,3015,0,0,450,0.14925373134328357,0.6557213930348259
68,30.654787195752338,25.46350377547617,1.077436181566752,4.113847238709417,587,2009,462,3058,0,0,462,0.1510791366906475,0.656965336821452
69,30.904842608183127,25.685366743503284,1.083287443612794,4.136188421067032,603,2029,470,3102,0,0,470,0.15151515151515152,0.654094132817537
70,31.051905947862398,25.815884972564415,1.0867213344958095,4.14929964080218,595,2077,464,3136,0,0,464,0.14795918367346939,0.6623086734693877
71,31.21942308748461,25.964587668603244,1.0906262190131186,4.16420919986827,612,2093,462,3167,0,0,462,0.14587938111777707,0.6608778023365961
72,31.432616780692694,26.153885413907528,1.0955857553705117,4.183145611414678,640,2109,448,3197,0,0,448,0.1401313731623397,0.6596809508914607
73,31.636067308808823,26.334582391459016,1.10030819039336,4.201176726956465,633,2145,450,3228,0,0,450,0.13940520446096655,0.6644981412639405
74,31.793751283729264,26.474664804343142,1.1039613447782515,4.2151251346078675,649,2185,422,3256,0,0,422,0.1296068796068796,0.6710687960687961
75,31.922095503484993,26.588704000871637,1.10693031186315,4.22646119075021,665,2209,406,3280,0,0,406,0.12378048780487805,0.6734756097560975
76,32.08027947329975,26.729283407803432,1.110584089065272,4.24041197643104,674,2225,409,3308,0,0,409,0.12363966142684402,0.6726118500604595
77,32.21713348702225,26.85093003932922,1.1137403382004447,4.252463109492608,677,2241,417,3335,0,0,417,0.1250374812593703,0.6719640179910045
78,32.411319751568,27.023574991773163,1.1182111765611953,4.269533583233654,706,2249,420,3375,0,0,420,0.12444444444444444,0.6663703703703704
79,32.52090628603457,27.12102395487007,1.1207302951473515,4.279152036017161,686,2305,408,3399,0,0,408,0.12003530450132392,0.6781406295969403
80,32.68668409073807,27.268466439996452,1.124535738833162,4.293681911908435,707,2313,407,3427,0,0,407,0.11876276626787277,0.6749343449080829
81,32.81802616560987,27.3853038476947,1.1275461414540937,4.305176176461089,701,2337,414,3452,0,0,414,0.11993047508690614,0.6769988412514485
82,32.93684143055258,27.491014496047647,1.1302659675387585,4.31556096696617,702,2361,403,3466,0,0,403,0.11627236006924409,0.6811886901327179
83,33.059010815511556,27.59972574561781,1.1330591654496447,4.326225904444099,708,2377,407,3492,0,0,407,0.11655211912943872,0.6806987399770905
84,33.195624111840594,27.721309388689317,1.1361785274464946,4.338136195704798,723,2393,403,3519,0,0,403,0.11452117078715544,0.6800227337311736
85,33.333652248227104,27.844173141121505,1.1393258524181404,4.350153254687447,740,2409,399,3548,0,0,399,0.11245772266065389,0.6789740698985344
86,33.435099695768784,27.934488464155976,1.1416362933536033,4.358974938259212,730,2433,404,3567,0,0,404,0.11326044294925708,0.6820857863751051
87,33.56137315155178,28.0469212808775,1.1445088788191857,4.36994299185507,750,2449,391,3590,0,0,391,0.10891364902506964,0.6821727019498607
88,33.64201877829868,28.11873654756579,1.1463415950577738,4.376940635675139,749,2469,387,3605,0,0,387,0.1073509015256588,0.684882108183079
89,33.75266437781408,28.21727838727276,1.1488536961500908,4.386532294391257,752,2477,394,3623,0,0,394,0.10874965498205906,0.6836875517526911
90,33.82843329569897,28.284766409345288,1.1505723726394406,4.393094513714231,758,2501,381,3640,0,0,381,0.10467032967032967,0.6870879120879121
91,33.92148654600822,28.367658187720018,1.1526813573805692,4.401147000907629,762,2521,375,3658,0,0,375,0.10251503553854566,0.6891744122471296
92,34.02749155015492,28.462098694944544,1.155081535987064,4.410311319223335,765,2537,371,3673,0,0,371,0.10100735093928669,0.6907160359379254
93,34.129124654119444,28.552655520505773,1.1573803862217067,4.41908874739197,756,2561,378,3695,0,0,378,0.10230040595399188,0.6930987821380243
94,34.18775666528431,28.604902641762024,1.158705552051801,4.424148471470513,768,2561,381,3710,0,0,381,0.10269541778975741,0.6902964959568734
95,34.27639236112121,28.683893041081298,1.1607074060460145,4.431791913993873,783,2569,373,3725,0,0,373,0.10013422818791946,0.6896644295302014
96,34.37163993873016,28.768785082776038,1.162856668216892,4.439998187737224,772,2593,377,3742,0,0,377,0.10074826296098344,0.6929449492250134
97,34.474813915003466,28.86075253335545,1.1651825509080835,4.448878830739956,786,2593,381,3760,0,0,381,0.10132978723404255,0.689627659574468
98,34.60597393309609,28.977682370178588,1.1681359847564607,4.46015557816103,807,2609,360,3776,0,0,360,0.09533898305084745,0.6909427966101694
99,34.721444286711886,29.080639664042195,1.1707330348937062,4.4700715877759665,816,2616,369,3801,0,0,369,0.09707971586424625,0.6882399368587214
100,34.80914816362318,29.158848690215024,1.1727036642922555,4.477595809115886,789,2660,363,3812,0,0,363,0.09522560335781742,0.6977964323189927
101,34.93823892610628,29.273978537005938,1.1756012128321611,4.488659176268252,782,2691,355,3828,0,0,355,0.09273772204806688,0.7029780564263323
102,34.97411300496508,29.305975958613566,1.1764058020729522,4.4917312442785455,781,2699,358,3838,0,0,358,0.09327774882751433,0.7032308494007296
103,35.032324946208504,29.357900167410463,1.1777108031467631,4.496713975651276,780,2707,370,3857,0,0,370,0.09592947886958776,0.7018408089188488
104,35.11749106591875,29.433873384246237,1.179618764120716,4.503998917551823,792,2707,375,3874,0,0,375,0.09679917398038203,0.6987609705730511
105,35.18784426999803,29.496638207910397,1.181193710999316,4.510012351088296,781,2730,369,3880,0,0,369,0.09510309278350515,0.7036082474226805
106,35.263561843284876,29.564194441695513,1.1828875739147782,4.516479827674607,805,2730,357,3892,0,0,357,0.09172661870503597,0.7014388489208633
107,35.3389726086701,29.631482741169158,1.1845733687266125,4.522916498774339,811,2746,348,3905,0,0,348,0.08911651728553137,0.7032010243277849
108,35.40206855004722,29.68778708030161,1.1859829465509812,4.528298523194657,820,2753,337,3910,0,0,337,0.08618925831202046,0.7040920716112532
109,35.51370218604767,29.787414426645224,1.1884748179891875,4.537812941413262,840,2760,322,3922,0,0,322,0.08210096889342172,0.7037225905150434
110,35.58611698724073,29.85204768308019,1.1900898555804857,4.543979448580036,831,2780,319,3930,0,0,319,0.0811704834605598,0.7073791348600509
111,35.62003388378516,29.882321755368434,1.1908459134449825,4.546866214971752,822,2796,318,3936,0,0,318,0.08079268292682927,0.7103658536585366
112,35.685909919511865,29.941125716241423,1.1923137025655592,4.552470500704864,830,2796,320,3946,0,0,320,0.08109477952356817,0.7085656360871769
113,35.75865063104626,30.006062454066992,1.1939333952221043,4.558654781757125,844,2796,313,3953,0,0,313,0.07918036933974197,0.7073109031115609
114,35.805074563427304,30.04750856973897,1.194966526991915,4.562599466696403,835,2816,309,3960,0,0,309,0.07803030303030303,0.7111111111111111
115,35.81276107740587,30.054371103155347,1.1951375418255805,4.5632524324249415,822,2832,312,3966,0,0,312,0.07866868381240545,0.7140695915279879
116,35.860520309222764,30.097011951031202,1.1961998479265508,4.567308510265012,825,2832,316,3973,0,0,316,0.07953687389881701,0.7128114774729424
117,35.88484826221641,30.118733537091664,1.1967407920070172,4.569373933117703,809,2856,318,3983,0,0,318,0.07983931709766508,0.7170474516695958
118,35.90589209171064,30.137523318160213,1.1972086133783908,4.571160160172036,816,2856,316,3988,0,0,316,0.07923771313941826,0.7161484453360081
119,35.93089718071593,30.159850632387535,1.1977643779549518,4.573282170373449,816,2856,325,3997,0,0,325,0.08131098323742807,0.7145359019264448
120,35.964426480345374,30.189790281099064,1.198509399843578,4.576126799402752,822,2864,317,4003,0,0,317,0.07919060704471646,0.7154634024481639
121,36.0327736586247,30.250823654695033,1.200027359306155,4.581922644623501,824,2864,326,4014,0,0,326,0.08121574489287493,0.71350274040857
122,36.07110129347314,30.285051888221197,1.2008781784485192,4.585171226803435,831,2871,320,4022,0,0,320,0.07956240676280457,0.7138239681750373
123,36.07531628338379,30.28881614492164,1.200971726850635,4.585528411611515,823,2879,325,4027,0,0,325,0.08070523963248076,0.7149242612366526
124,36.05926766715189,30.27448379374089,1.2006155208966258,4.584168352514389,823,2879,328,4030,0,0,328,0.08138957816377171,0.7143920595533498
125,36.10449705806676,30.314876932157294,1.2016192714151703,4.588000854494288,825,2879,334,4038,0,0,334,0.08271421495789995,0.7129767211490837
126,36.15538797716296,30.36032864120292,1.2027481640671698,4.592311171892829,831,2879,335,4045,0,0,335,0.08281829419035847,0.7117428924598269
127,36.20790990301023,30.40723971068445,1.2039126814261132,4.596757510899704,842,2879,332,4053,0,0,332,0.08191463113742907,0.7103380212188503
128,36.21027769901888,30.4093546217282,1.203965166984863,4.59695791030584,849,2887,322,4058,0,0,322,0.07934943321833415,0.7114342040413997
129,36.232222193508036,30.42895566608298,1.2044515434278416,4.598814983997213,850,2887,331,4068,0,0,331,0.08136676499508358,0.70968534906588
130,36.279732518671004,30.471393989183525,1.205504223101174,4.602834306386299,833,2910,335,4078,0,0,335,0.08214811181951938,0.7135850907307504
131,36.311936918248456,30.50016164177442,1.206217510211596,4.605557766262456,831,2918,339,4088,0,0,339,0.08292563600782779,0.7137964774951077
132,36.34779287933216,30.532192368406122,1.2070114267959682,4.608589084130062,824,2926,344,4094,0,0,344,0.08402540302882266,0.714704445530044
133,36.37863075044318,30.559741357758828,1.2076940248967523,4.611195367787599,825,2934,341,4100,0,0,341,0.08317073170731708,0.715609756097561
134,36.40528641816957,30.583554927558737,1.2082838942777239,4.613447596333126,827,2934,344,4105,0,0,344,0.08380024360535931,0.7147381242387333
135,36.47066587074758,30.641966385079094,1.209730081931197,4.618969403737296,837,2934,339,4110,0,0,339,0.08248175182481751,0.7138686131386861
136,36.47609180195374,30.646814219934335,1.2098500641927163,4.619427517826735,834,2950,334,4118,0,0,334,0.0811073336571151,0.7163671685284119
137,36.49885066675037,30.667148593481613,1.2103532604897418,4.621348812779011,835,2950,339,4124,0,0,339,0.08220174587778856,0.7153249272550921
138,36.55618083963309,30.71837364217278,1.2116203617370418,4.626186835723251,835,2950,344,4129,0,0,344,0.08331315088399129,0.7144587067086462
139,36.58954722957607,30.748188294721743,1.2123575147810872,4.629001420073242,833,2958,341,4132,0,0,341,0.08252662149080349,0.7158760890609874
140,36.62556229000586,30.780370887252047,1.2131529326470138,4.632038470106782,847,2958,329,4134,0,0,329,0.07958393807450412,0.7155297532656023
141,36.64351683417763,30.79641530512628,1.2135493739540524,4.633552155097289,855,2958,325,4138,0,0,325,0.07854035766070565,0.7148380860318995
142,36.65749547997786,30.80890702367833,1.2138579814961306,4.634730474803409,858,2958,324,4140,0,0,324,0.0782608695652174,0.7144927536231884
143,36.6827760730041,30.831498966117284,1.2144160033161318,4.636861103570682,849,2973,321,4143,0,0,321,0.0774800868935554,0.717595944967415
144,36.72784899141534,30.871779805265223,1.2154105858047415,4.640658600345379,866,2973,310,4149,0,0,310,0.07471679922872981,0.7165582067968185
145,36.7588890645786,30.899520888211473,1.2160952818875108,4.643272894479584,870,2981,302,4153,0,0,302,0.07271851673489044,0.717794365518902
146,36.77964677022934,30.918072948755956,1.2165530572869276,4.645020764186451,862,2989,306,4157,0,0,306,0.07361077700264614,0.7190281452970892
